0.211568,0.273361,0.484929,0.488614,0.327861,0.816475
0.211638,0.273239,0.484877,0.488395,0.327614,0.816009
0.211412,0.273053,0.484465,0.488156,0.327315,0.815471
0.211297,0.272765,0.484062,0.487642,0.327324,0.814966
0.21113,0.272476,0.483606,0.487133,0.327232,0.814365
0.211043,0.272187,0.48323,0.486618,0.327355,0.813973
0.210861,0.271903,0.482764,0.486107,0.327367,0.813474
0.210814,0.271629,0.482443,0.485643,0.327199,0.812842
0.210616,0.271346,0.481962,0.485186,0.326971,0.812157
0.210581,0.27107,0.481651,0.484695,0.326867,0.811562
0.210381,0.270788,0.481169,0.484208,0.326696,0.810904
0.210513,0.270613,0.481126,0.483702,0.32637,0.810072
0.210294,0.270412,0.480706,0.483198,0.326032,0.80923
0.21041,0.270254,0.480664,0.482705,0.325696,0.808401
0.210192,0.270073,0.480265,0.482215,0.325357,0.807572
0.210494,0.269965,0.480459,0.481716,0.325019,0.806735
0.210297,0.269835,0.480132,0.481218,0.324686,0.805904
0.210201,0.269567,0.479768,0.480736,0.325663,0.806399
0.210035,0.269305,0.47934,0.480257,0.32652,0.806777
0.209876,0.269079,0.478955,0.479859,0.327822,0.807681
0.209773,0.268861,0.478634,0.479464,0.329004,0.808468
0.209623,0.268591,0.478214,0.479359,0.329358,0.808717
0.209509,0.268324,0.477833,0.479258,0.329649,0.808907
0.209355,0.268237,0.477592,0.479975,0.33083,0.810805
0.209806,0.268159,0.477965,0.480693,0.331926,0.812619
0.209817,0.268285,0.478102,0.481882,0.33343,0.815312
0.210692,0.268418,0.47911,0.483068,0.334854,0.817922
0.211085,0.268997,0.480082,0.484916,0.337019,0.821935
0.212678,0.269578,0.482256,0.486752,0.339103,0.825855
0.212847,0.269811,0.482658,0.487848,0.340053,0.827901
0.214031,0.270045,0.484076,0.488938,0.340969,0.829907
0.214029,0.27013,0.484159,0.489507,0.34117,0.830677
0.214861,0.270215,0.485076,0.490074,0.341361,0.831435
